"subject" "feat" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroMag-std()" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAccMag-mean()" "tGravityAccMag-std()"
15 "LAYING" -0.6452903559375 -0.610424112613889 -0.609038354819444 -0.665237186455556 -0.6415948251125 -0.645468908743056 -0.628296967172222 -0.635487029181944 -0.648958132924444 -0.635083916555556 -0.632032032694444 -0.619804165138889 -0.618280410786111 -0.609719737505556 -0.585750563859028 -0.604382075219444 -0.619274138336111 -0.628980205105694 -0.501170996319445 -0.510324420597222 -0.513417286611111 -0.534081687161111 -0.508605594218056 -0.542526397783333 -0.544365267069444 -0.585059201722222 -0.579493973345833 -0.502921993910278 -0.547515484847222 -0.531975758470833 -0.583820558694861 -0.588638475122917 -0.563740661361111 -0.590940075788889 -0.533738684136111 -0.501301844925 -0.574168984508333 -0.577618352847222 -0.568866493070833 -0.589429420888889 -0.591125035768056 -0.571115106673611 -0.604406721943056 -0.605517038263889 -0.5805819775 -0.574198402301389 -0.574129475083333 -0.619279748625 -0.622845102416667 -0.610812456701389 -0.604156061736111 -0.682201883754167 -0.681552843124167 -0.715769823841667 -0.696510242366667 -0.627257536347222 -0.646565143144444 -0.659852214106944 -0.622251148958333 -0.639487670043056 -0.664163775255556 -0.650324693736111 -0.667386255066667 -0.671041262241667 -0.689869587673611 -0.690820218011111 -0.710633849450278 -0.655474749402778 -0.652947966619444 -0.655656589415278 -0.650964320273611 -0.567003879122222 -0.566824975173611 -0.596604617416667 -0.5948315963525 -0.573621985695833 -0.581317881325 -0.669245139069444 -0.6853029607
16 "WALKING" -0.352542852313726 -0.364081169627451 -0.366725411176471 -0.264631595431373 -0.289430883292157 -0.333427726151765 -0.340551669509804 -0.311757976353137 -0.29231756972549 -0.311460869313725 -0.30905575892549 -0.312196378509804 -0.350034179039216 -0.362951714078431 -0.345020161960784 -0.292425603424902 -0.332844517978431 -0.352721139592157 -0.347336954643137 -0.346552551566667 -0.323534403156863 -0.377278643294118 -0.371777730764706 -0.377286748339216 -0.34273983745098 -0.293970909803922 -0.318282850372549 -0.351331892682353 -0.341507105235294 -0.355290667715686 -0.328711137 -0.336446370039216 -0.348818281098039 -0.3248006158 -0.331310592764706 -0.351603109519608 -0.319103365192157 -0.338979650568627 -0.318264365980392 -0.293121180707843 -0.307749766037255 -0.320590719188235 -0.333998417129412 -0.341491606686274 -0.340548880666667 -0.338654366631373 -0.332230258605882 -0.312464436437255 -0.330725689313725 -0.324907523529412 -0.326820583843137 -0.32163749444902 -0.343339741309804 -0.342597166039216 -0.333034761745098 -0.3356763193 -0.354555771352941 -0.358203057333333 -0.360228341729412 -0.360442649296078 -0.376053797666667 -0.363730978941176 -0.382069086960784 -0.404753880745098 -0.361471581345098 -0.351591992405882 -0.339154817156863 -0.350066975809804 -0.368673612176471 -0.343379215892157 -0.364009147082353 -0.343559202416863 -0.345431199976471 -0.346720772078431 -0.35826482782549 -0.367436862058824 -0.337360175390196 -0.334513581115686 -0.335837688117647
16 "WALKING_UPSTAIRS" -0.393635933831373 -0.414010913694118 -0.418164647176471 -0.301329148803922 -0.287715162017843 -0.317679342333333 -0.407293455901961 -0.396761476071765 -0.381549014039216 -0.332282354623529 -0.343657335188235 -0.364184510705882 -0.395788012843137 -0.382015250294118 -0.363797909686275 -0.390508317164706 -0.372637197235294 -0.39812284127451 -0.375454363431373 -0.387486781941176 -0.372774049980392 -0.423592098333333 -0.417209925772549 -0.424694886007843 -0.381503630196078 -0.344884331705882 -0.365930599072549 -0.433943914862745 -0.400910555216667 -0.425231232629412 -0.382597042588235 -0.364393762823529 -0.349296046176471 -0.353403191141176 -0.359361178529412 -0.370482526466667 -0.357121238135294 -0.345048836372549 -0.357756950552941 -0.327413021172549 -0.347639297070588 -0.379967943501961 -0.357325002939216 -0.367853919960784 -0.382947979737255 -0.36890275902549 -0.397455720847059 -0.326127229058824 -0.291566560254902 -0.294231991039216 -0.286269411686275 -0.3269230164 -0.357212020880392 -0.361822194119608 -0.357776884431373 -0.283147620372549 -0.323644114068627 -0.358473425715686 -0.319302432786275 -0.345708473607843 -0.382072192235294 -0.346563694137255 -0.358759502558824 -0.373624953745098 -0.366543081176471 -0.359840254241176 -0.363853547058824 -0.427065342490196 -0.422878165 -0.390110510864706 -0.359834754666667 -0.351304893607843 -0.374425623294118 -0.362883647170588 -0.379925671656863 -0.395197960058824 -0.413290194433333 -0.323189561668627 -0.344494930098039
16 "WALKING_DOWNSTAIRS" -0.187900294912766 -0.176573043021277 -0.168787594308511 -0.249490847914894 -0.265042414978723 -0.229482428702128 -0.176226839502128 -0.166864725505532 -0.189171573106383 -0.219781370106383 -0.24214045136766 -0.196986849255319 -0.188400081085106 -0.170879957276596 -0.207232457365957 -0.216653510219149 -0.207512604559574 -0.215645792406383 -0.236361951510638 -0.183166737978723 -0.177893959885106 -0.164896071234043 -0.172521556397872 -0.162011588085106 -0.127477479792766 -0.243875977361702 -0.188196725978723 -0.118444990859574 -0.16720162495617 -0.169429252984681 -0.194533005680851 -0.204296037476596 -0.266037136212766 -0.193948675404255 -0.202811361953191 -0.249517791610638 -0.227895809702128 -0.235343036576596 -0.23752940293617 -0.272821768431915 -0.225305408044681 -0.227934438042553 -0.207531417561702 -0.17465158576383 -0.183380491021277 -0.195748213604255 -0.203010687914894 -0.223055811780851 -0.257631583186809 -0.282818806723404 -0.239526082829787 -0.220534058623404 -0.209665971406383 -0.15844816958383 -0.193578309170213 -0.260231266957447 -0.216270072856808 -0.218957641723404 -0.186837898582979 -0.14883339487234 -0.184887228502128 -0.177034652042553 -0.191956633738298 -0.199957735 -0.159154096840851 -0.226121633046809 -0.184979185895745 -0.136567078808511 -0.166418726680851 -0.216296645276596 -0.159111683 -0.212352494610638 -0.216938969297872 -0.200923295021277 -0.18892667539766 -0.206603788964043 -0.211174512404255 -0.236309565085106 -0.21340264747234
16 "SITTING" -0.625573906431884 -0.621605520069565 -0.62651244777971 -0.674444513184058 -0.628757259018841 -0.639921290098551 -0.663407119155072 -0.652413911698551 -0.657375957643768 -0.60988360614971 -0.610726862933333 -0.570875300221739 -0.565466959052174 -0.568335965024638 -0.584674972130435 -0.593694847237681 -0.551795071147826 -0.559003785733188 -0.581735776010145 -0.578692026333333 -0.596456547594203 -0.564624136362319 -0.59223539915942 -0.59141377542029 -0.587346086532609 -0.571797275718841 -0.596979627879855 -0.607345261276812 -0.575046075372464 -0.587979788350435 -0.566461866897246 -0.55573082626087 -0.535285621750725 -0.56441150756087 -0.572922158118406 -0.561793825927536 -0.561934891753623 -0.592507765513188 -0.569995149649275 -0.563317069442029 -0.551904719475362 -0.557171345513043 -0.561986623449275 -0.554712154488406 -0.552557063463768 -0.622064409434783 -0.637196344453623 -0.646927920128985 -0.643982262115942 -0.631660839318841 -0.618708543607246 -0.612180830666667 -0.561462771508696 -0.596352919736232 -0.59970580041971 -0.624299574956522 -0.631408304376812 -0.618118780550725 -0.63950945994058 -0.625264945426087 -0.638698533704348 -0.610768260871015 -0.603151203811594 -0.609992715585507 -0.627333486304348 -0.627386139069565 -0.625252252542029 -0.616923055032899 -0.648770331863768 -0.583518187482609 -0.587957418449275 -0.521501511627536 -0.538723150484058 -0.537168302982609 -0.550648892642029 -0.59762701957971 -0.587544313837681 -0.571390590186956 -0.616143407455362
16 "STANDING" -0.579337061762821 -0.588168362018333 -0.587595740688462 -0.550587452029487 -0.571132071 -0.582124694897436 -0.571079090779487 -0.542246020121282 -0.521098717115385 -0.576909283721795 -0.587049606229487 -0.586385951205128 -0.658940583244872 -0.651286636814103 -0.65105007635 -0.615496607138462 -0.665153252302564 -0.63757905725641 -0.623232843335256 -0.632498481830769 -0.63054790388718 -0.636625747820513 -0.624506297140513 -0.620670444617949 -0.622338047629487 -0.674962833429487 -0.669599439437179 -0.587579766801282 -0.589411855161538 -0.591901734860256 -0.662070870492308 -0.672188146915385 -0.663744655203846 -0.685839946602564 -0.663769353141026 -0.656129740776923 -0.676164270483333 -0.672443007679487 -0.665224315314103 -0.65389424671282 -0.635947530315385 -0.66446259801282 -0.674708794587833 -0.650091899564103 -0.665377350230769 -0.635618564433333 -0.598680960061538 -0.591173781496154 -0.586996125686538 -0.561538218061538 -0.572826175274872 -0.598322467611539 -0.619463917969744 -0.609023829996154 -0.614562315744872 -0.580372672194872 -0.57628628785641 -0.566016583665385 -0.548403147591026 -0.562809220450385 -0.565680559666667 -0.582422542089744 -0.539841002991026 -0.580441824884615 -0.576389292742308 -0.60232672396282 -0.609074181076923 -0.578710067610256 -0.581295546064103 -0.624386734564103 -0.619170868084615 -0.67423683910641 -0.664738688766667 -0.678363581538462 -0.636435018016667 -0.631418206468462 -0.608276155232051 -0.578077096241026 -0.571358445279359
16 "LAYING" -0.580731226118571 -0.582583139257143 -0.575836882942857 -0.624690203585714 -0.649153912345714 -0.659676955906429 -0.584248696842857 -0.613905063081429 -0.636149982572857 -0.670825340828571 -0.6643912906 -0.661684134071429 -0.61123361671 -0.643920054638571 -0.646395929274286 -0.639971850661429 -0.631328675461429 -0.616689509585714 -0.650867978348571 -0.625487792287143 -0.603682618457143 -0.624104759647 -0.651388784024286 -0.625793955788571 -0.646424438845714 -0.67789451377 -0.676171914571429 -0.634861160798643 -0.662281115201429 -0.652470269728571 -0.641150563861429 -0.612378541722857 -0.612410221805714 -0.649399931404286 -0.6478003386 -0.625303480534286 -0.628149818881429 -0.601322825409857 -0.65098924646 -0.676781177652 -0.680681355954143 -0.661643544045714 -0.657045792268571 -0.646193607678571 -0.60618686583 -0.593302618058571 -0.599271922842857 -0.612890350071429 -0.601841241945714 -0.597749837028571 -0.606844997447143 -0.608507945078571 -0.5956271405 -0.645736258712857 -0.640294191442714 -0.591450024912857 -0.610567183762857 -0.618724490317286 -0.619623517182857 -0.613560637835571 -0.603750617387714 -0.633892440017143 -0.635408299821429 -0.617630950068571 -0.658348485891429 -0.631608917598571 -0.645937759184286 -0.583936846264286 -0.554991519592857 -0.574605196725714 -0.574017551388571 -0.619339934678571 -0.603808101 -0.604198680591429 -0.589884108237143 -0.585961255361429 -0.621499786157143 -0.648275123067 -0.62099341743
17 "WALKING" -0.238008246529016 -0.25478420347541 -0.225463958514754 -0.275376414836066 -0.282348662860656 -0.269482312912787 -0.253212125660656 -0.257412148885246 -0.261830857229508 -0.271229625137705 -0.29268034542623 -0.289310926668852 -0.292617884099836 -0.29139242372623 -0.305591918136066 -0.28175017804918 -0.294841607667213 -0.284917044098361 -0.296898653295082 -0.339796290347541 -0.304252149172131 -0.302769144321311 -0.300245114262295 -0.306202684472459 -0.335484403409836 -0.330042328868852 -0.327149011790164 -0.296030226915246 -0.313784334983607 -0.299423269740984 -0.305241734125574 -0.299588941314754 -0.308070337819672 -0.298966184704918 -0.310811698454098 -0.311776068655738 -0.304702852262295 -0.313944543360656 -0.301608088888525 -0.320128703495082 -0.296828417721311 -0.308671025124426 -0.299121828786885 -0.277406630334426 -0.279542775595082 -0.271993661168852 -0.27412105852459 -0.252629459885246 -0.241091272618033 -0.236945904377049 -0.216479815291803 -0.259723116785246 -0.234984161762295 -0.243787168983607 -0.252974985190164 -0.225487415872131 -0.207979716590164 -0.20760217447541 -0.21414175927541 -0.241080403872131 -0.243425679888525 -0.24386338742918 -0.244985644132787 -0.244001651313115 -0.241600514606557 -0.249001094896721 -0.277073343278689 -0.262052617267213 -0.246621533963934 -0.260242735672131 -0.253093962509836 -0.288294436918033 -0.299239676409836 -0.303007942344262 -0.287214199018033 -0.27923507217541 -0.286230657327869 -0.267028298077049 -0.264903866836066
17 "WALKING_UPSTAIRS" -0.394066200604167 -0.415577691625 -0.352292524395833 -0.315795402583333 -0.2639412069375 -0.238819120354167 -0.386168265833333 -0.359041021735417 -0.332586677229167 -0.259482464495833 -0.2898624248125 -0.293627788752083 -0.334530981479167 -0.3348941665125 -0.305338018375 -0.3276042775625 -0.32134339824375 -0.274475027104167 -0.295846859291667 -0.308478358020833 -0.290725671871667 -0.331968694798542 -0.334083744491667 -0.340824425404167 -0.26727056875 -0.300699766260417 -0.303034216476667 -0.312704487366667 -0.325672267160417 -0.313739764635417 -0.246249149395833 -0.231555058804167 -0.246611703535417 -0.1941495070625 -0.215462185354167 -0.27593471406875 -0.251299459883333 -0.209759289520833 -0.193960884458333 -0.2303840551875 -0.240731667122917 -0.187576083122917 -0.278130740979167 -0.276480885208333 -0.299996306041667 -0.281178814547917 -0.234263761604167 -0.276223594116667 -0.284197327158333 -0.252459223166667 -0.254561742383333 -0.315278646277083 -0.29697131130625 -0.315792168041667 -0.271859468684167 -0.264349213218292 -0.282400561083333 -0.299999384758333 -0.3182094965 -0.327146420350417 -0.334763001458333 -0.354857322354167 -0.355844447375 -0.348704660416667 -0.350851010039583 -0.351741875979167 -0.345596692560417 -0.342939902991667 -0.40760272159375 -0.33791498640625 -0.346704656416667 -0.296013632216667 -0.304910188583333 -0.341005327683333 -0.333741810264583 -0.285220808202083 -0.294172919520833 -0.260998711125 -0.2224582144
17 "WALKING_DOWNSTAIRS" -0.187434853615217 -0.142417437606522 -0.172068906419565 -0.212666683495652 -0.254304077683696 -0.211862917543478 -0.186835485893478 -0.197624045306522 -0.20380010473913 -0.202176225745652 -0.206592242913043 -0.22585415976087 -0.198461936063043 -0.197190266824348 -0.178423918576087 -0.209967790491304 -0.216635520402174 -0.257199975717391 -0.208948713804348 -0.180322494823913 -0.187928372168913 -0.163122032769565 -0.182487226934783 -0.173941178621739 -0.236026366886957 -0.21373663663913 -0.176505714159783 -0.204730959727174 -0.177625520782609 -0.197329518913043 -0.272730751608696 -0.222484707195652 -0.281842648519565 -0.328240829217391 -0.307161538473913 -0.252443762657174 -0.256864143067391 -0.282902024952174 -0.31080914626087 -0.259515175586957 -0.247631436628261 -0.21948616568913 -0.200689441230435 -0.207750087043478 -0.18050107756587 -0.272803757 -0.301686800586957 -0.296192293021739 -0.309585403971739 -0.296671576578261 -0.292111512347826 -0.29231200123913 -0.242882625602174 -0.259163654 -0.291741006645652 -0.267492992934783 -0.258567811413043 -0.258874689909348 -0.242180142282609 -0.253056078608696 -0.201929144723696 -0.179390318630435 -0.229271860374565 -0.221147563978261 -0.187424617941304 -0.191840771376957 -0.227768054152174 -0.226081779823913 -0.187449871715217 -0.22919601675 -0.242680221895652 -0.215930917167391 -0.212789310211087 -0.189349309152174 -0.193806246152174 -0.227274990480435 -0.25676113726087 -0.319816607423913 -0.312672303465217
17 "SITTING" -0.554172852828125 -0.586145570210937 -0.574422195998437 -0.57168001578125 -0.565950218834375 -0.593015995625 -0.559715188815625 -0.554629075001563 -0.542420831796875 -0.579760896990625 -0.547229462078125 -0.554308593948437 -0.569573072459375 -0.554464261890625 -0.577827124410938 -0.58492351359375 -0.601343862363281 -0.568711859659375 -0.5801535326625 -0.638358718453125 -0.614156057282813 -0.666658191528125 -0.654596809703125 -0.658846798882813 -0.684487171557812 -0.651307938864062 -0.659207002980313 -0.676725491109375 -0.708728555971875 -0.657653213076563 -0.576639561740625 -0.56717807848125 -0.5628390311875 -0.59733287825 -0.573881234896875 -0.565348392160937 -0.557461808598438 -0.56214106255625 -0.555447957054688 -0.647280946670625 -0.65153877966875 -0.614257260959375 -0.612549331265625 -0.614189926254687 -0.604890087414062 -0.65047754009375 -0.63227872086875 -0.63652676640625 -0.619344360640625 -0.633841187885937 -0.6739458793375 -0.549228185373438 -0.576122402146875 -0.551537201234375 -0.539486846014062 -0.644589820004687 -0.648317452242188 -0.67718508706875 -0.653524298175 -0.64182658606875 -0.651749603264063 -0.650927591004688 -0.6219223892125 -0.606712001325 -0.57718660359375 -0.562585703967188 -0.552184717210938 -0.5255060135 -0.552317129898438 -0.582510308475 -0.548099300734375 -0.619922470739062 -0.6282165186125 -0.619664447453125 -0.605674779609375 -0.617568241325 -0.640792840571875 -0.54385062815 -0.5539770192175
17 "STANDING" -0.630392466991026 -0.631944063371795 -0.658110272485897 -0.639018945269231 -0.656753629185897 -0.624716479694872 -0.64360868150641 -0.667027369146154 -0.647571279137179 -0.618310506391026 -0.642773501250897 -0.60141684651282 -0.630807655838462 -0.617472700871795 -0.603554751238462 -0.623950770382051 -0.627599821675641 -0.618177607428462 -0.627156881279487 -0.625896321798718 -0.62045732493718 -0.59885521208718 -0.559004638084872 -0.596946732779487 -0.578150940294872 -0.571634790637179 -0.563135278328205 -0.559519276358974 -0.559826769982051 -0.554790479755128 -0.613333951273077 -0.664319535705128 -0.671159173664103 -0.669018810678205 -0.650507868602564 -0.652459841165385 -0.66025217035 -0.668968236384615 -0.691185286280641 -0.587464973757692 -0.572534962728205 -0.59381918939359 -0.609777503249615 -0.597061837679487 -0.613629207447436 -0.61093017447782 -0.628190241653846 -0.60931306745641 -0.610995032473077 -0.619919399350641 -0.595293284041026 -0.632494216435897 -0.658484189246154 -0.642969841534615 -0.669207490782051 -0.6114542282 -0.587518873923077 -0.580947032617949 -0.592478889375641 -0.557274386508974 -0.532362082842051 -0.561240771494359 -0.561248675424359 -0.612000167484615 -0.594903783025641 -0.605163316344872 -0.599096826480769 -0.633205901165385 -0.639616971648718 -0.670843474485897 -0.663284906063846 -0.622322615328205 -0.594001474594872 -0.612011321342308 -0.586392975607692 -0.603587462089744 -0.5887364324 -0.656662962629487 -0.631542886238462
17 "LAYING" -0.589919691661972 -0.573009288518451 -0.580361264116901 -0.627362934619718 -0.649310589235211 -0.668013727619718 -0.627417186240845 -0.628077912846479 -0.629631654746479 -0.680763386312676 -0.667781792961972 -0.687733757307042 -0.649319861687465 -0.640524895985915 -0.652855540942254 -0.679018504360563 -0.658023562323944 -0.679265030208451 -0.55965190456338 -0.571316043682254 -0.561393442302817 -0.561624066433803 -0.602067876299296 -0.561356893323944 -0.603958071774648 -0.587172646697183 -0.617218598935211 -0.581062133753521 -0.601902333788732 -0.616981402801408 -0.636161328746479 -0.642941066792958 -0.621485462352113 -0.561783222183099 -0.555646622878873 -0.585188916052113 -0.598290605753521 -0.607087369492958 -0.603137037061972 -0.595060591967324 -0.565081878805127 -0.587116045816901 -0.610666635121127 -0.604229985145493 -0.580061159014085 -0.522412364233803 -0.551817091616197 -0.555737824253521 -0.511215626183099 -0.533443073450704 -0.528437940090141 -0.612020836543662 -0.596277028309859 -0.623608987602817 -0.62710981815493 -0.56230414628169 -0.563631759601408 -0.570513502450704 -0.592825520660563 -0.57538832581831 -0.576860507643662 -0.610090619450704 -0.632570603957746 -0.614582214774648 -0.648538680802817 -0.647164715671831 -0.639615354907042 -0.570608082161972 -0.568004034549296 -0.591468446001408 -0.596759842147887 -0.577218802470423 -0.544977153197183 -0.533142076549296 -0.561243835163944 -0.5417903773 -0.525561311985915 -0.640483896445775 -0.630981766914084
18 "WALKING" -0.3317528924675 -0.346143391017857 -0.335215889535714 -0.326340334803571 -0.332889728234982 -0.32086815718875 -0.365729751828571 -0.343807946246429 -0.328434476633929 -0.336770815855357 -0.351978275160714 -0.340700354675 -0.354822836101786 -0.350337296757143 -0.340957182875 -0.34524183315125 -0.363028503373214 -0.332868406101786 -0.371204479419643 -0.379645641196429 -0.394750017026786 -0.325352233153571 -0.366223144160714 -0.351875568601786 -0.3482496269375 -0.388453368982143 -0.346651067571429 -0.377797828428571 -0.354539429089286 -0.361846388033929 -0.357351997973214 -0.347172483871429 -0.333878040196429 -0.351256212374643 -0.367193431053571 -0.355145215441071 -0.345444739864286 -0.373367504482143 -0.35682903150625 -0.363720729353393 -0.355455392214286 -0.374053591232143 -0.3647715355375 -0.3655595255 -0.368975110928571 -0.337869853317857 -0.32681797925 -0.308456256607143 -0.333493710819643 -0.301655901214286 -0.310804664194643 -0.32937557875 -0.312692187339286 -0.311218154441071 -0.334484779642857 -0.324405222589286 -0.319933699142857 -0.325449236775 -0.34293412425 -0.342344313535714 -0.349891397839286 -0.364576004696429 -0.316684504183929 -0.316452514819643 -0.307310860444643 -0.299013443401786 -0.297653218491071 -0.326455975658929 -0.324093777282143 -0.299227517446429 -0.30800248225 -0.380073906794643 -0.351975851607143 -0.361021608007143 -0.363038647339286 -0.365833471203571 -0.341179482772679 -0.314705122230357 -0.309753278707143
18 "WALKING_UPSTAIRS" -0.48411044982069 -0.479521568396552 -0.489314792275862 -0.46075962872931 -0.438348217086207 -0.424733142189655 -0.494686118884483 -0.476631271418965 -0.471420361616552 -0.394956261065517 -0.40552193292931 -0.39225601297069 -0.397360120413793 -0.397103842810345 -0.38049362062069 -0.392664753862069 -0.382169548931034 -0.383292280798276 -0.358267222389655 -0.369818376759828 -0.348622151344828 -0.379045835567241 -0.433874852248276 -0.394868178056552 -0.381427700162069 -0.388304233637931 -0.414077487103448 -0.403541289594828 -0.382285766568966 -0.39392811087931 -0.414450347517241 -0.424004419758621 -0.408066601213793 -0.396801708186207 -0.371105859258621 -0.375043791965517 -0.420121422206897 -0.445576248741379 -0.409377565327586 -0.405383692887931 -0.379925411324138 -0.3927091035 -0.400432714446552 -0.380664421595133 -0.365536691034483 -0.4166459403 -0.410905986689655 -0.399368183086207 -0.37273631987931 -0.365832716586207 -0.384812613248276 -0.387281511210345 -0.391032070057931 -0.43033656812069 -0.395677843103448 -0.389247969610345 -0.402396592948276 -0.349840669948276 -0.354997255344828 -0.374131815551724 -0.379864518165517 -0.433876326432759 -0.477263801224138 -0.463828494155172 -0.461432674532759 -0.427525475086207 -0.462209138965517 -0.425758615058621 -0.442002685431034 -0.410496112017241 -0.411485371413793 -0.405563763758621 -0.447582905655172 -0.416003679210345 -0.437039691258621 -0.444146840168965 -0.451824405537931 -0.390251950086207 -0.383254478810345
18 "WALKING_DOWNSTAIRS" -0.260686491067273 -0.272889394 -0.2779951502 -0.326615996890909 -0.331572712981818 -0.3700549488 -0.282344006963636 -0.32461284952 -0.323577310236364 -0.396400403936364 -0.404977108345455 -0.391984503236364 -0.343249696063636 -0.315975445427273 -0.323788206644545 -0.350866236069091 -0.349933610847273 -0.349250352914545 -0.398468634309091 -0.382840304963636 -0.386121347290909 -0.351370782072727 -0.3201632612 -0.33558161882 -0.331273349618182 -0.333534477825455 -0.361936964509091 -0.331054794983636 -0.305398728061818 -0.315946867127273 -0.282496836505455 -0.288844987181036 -0.297370001834545 -0.366946509836364 -0.361482802163636 -0.337656381109091 -0.318923112843636 -0.343102316921818 -0.376898490776364 -0.343693662300545 -0.386856453381818 -0.370178252127273 -0.367404891825455 -0.368078576254545 -0.338684944109091 -0.355526387963636 -0.335615515036364 -0.366307264727273 -0.380246582436364 -0.459630508236364 -0.436351471327273 -0.400212880107273 -0.400670628443636 -0.411892068 -0.390761927027091 -0.382212595394545 -0.376553266818182 -0.370504189818182 -0.371732872096364 -0.3629148284 -0.362131239218182 -0.309374006838182 -0.293226763105455 -0.333855296103636 -0.33975020386 -0.363110104781818 -0.385132420363636 -0.303246079069091 -0.280817715927273 -0.391323567417091 -0.368038843534545 -0.30845508916 -0.317872793792727 -0.337696591163636 -0.338027078381818 -0.324923926327273 -0.317647509789091 -0.386388185490909 -0.412560231654545
18 "SITTING" -0.575702420491228 -0.546976723157895 -0.554239571289474 -0.524863123226316 -0.522153591173684 -0.565795034070175 -0.540342554831579 -0.507034949959649 -0.512587537975439 -0.556064421722807 -0.546119350589474 -0.540258430459684 -0.573634927035088 -0.585853740910526 -0.572221007245614 -0.537896577385965 -0.535708940124561 -0.560988087403509 -0.543584715947368 -0.556147869461403 -0.55754836993614 -0.58983233745614 -0.623128452680702 -0.616317103864912 -0.649992525438597 -0.651902486293333 -0.650476305631579 -0.617921599561403 -0.643188150793158 -0.644782842324561 -0.580087241408772 -0.574744334477193 -0.55770423377193 -0.5666032783 -0.533415924226316 -0.518609799877193 -0.592083484926316 -0.569334061117544 -0.567736483912281 -0.644940430885965 -0.650068635378947 -0.654271985407018 -0.640164179892982 -0.636128282978947 -0.667874409101754 -0.617979437815789 -0.640888062521053 -0.6464139311 -0.629160333191228 -0.638903184357895 -0.675207793152632 -0.554875165192982 -0.536237056392982 -0.609763357696491 -0.560152908561404 -0.657857590789474 -0.631473270929825 -0.634188881640351 -0.648440256840351 -0.657544148926316 -0.666507132324561 -0.671398508370175 -0.651948937140351 -0.630111911189474 -0.639257110298246 -0.633100914169333 -0.614854296277193 -0.584627557145263 -0.579106944652632 -0.548270573945614 -0.539811474812154 -0.656547432949123 -0.662831702710526 -0.640331625889474 -0.622826079091228 -0.602833075021053 -0.621478338215789 -0.565340306421053 -0.578459446268421
